"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.000597908460553534,-0.00372202437197854,0.000395696298270879,-5.12744733779092e-05,0.0010907821264375,0.000144352478065979,0.000365170196537594,-0.0011962753121505,-0.000939620108823859,0.000960178573103562,-0.00017197900725786,-0.00223414370664427,-0.00157507311149838,0.00554834173343664,0.00563484481906018,0.00636974243668011,-0.00137666213904285,0.000695151831268497,-0.00163357848211026,0.000119720225715733,0.00330436438128023,0.00119478043942502,0.000456024165819987,-0.00445678121126322,-0.000492122927627825,-0.00153099886649938,0.000894750950677587,0.000549526957795877,-0.0032024875576342,-0.00573202900592614,-0.00399388235599147,-0.00555601960432495,-0.0018721458003043,-0.00021332175371666,0.00931782700598713,0.00459983463541579,0.00154402451334878,-0.0004143313981542,0.000105872340964219,-0.00170453993736538,0.00175471623324463,0.00345908593354096,-0.00265100776879564,0.000796443753812356,0.003500003842677
