"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"T_Afrotropical_Aves_pops.txt",1,0.0308824110421713,0.000365703612762921,0.0173437804696562,0.081719068507143,0.0760042473425666,0.0528896123280638,0.0157504331362547,-0.0216129143658954,-0.0520542405515639,-0.0564223930004226,-0.0437533541264538,-0.037401793346535,-0.0427267887011525,-0.0415468614578182,-0.0288348853254214,-0.00331591349545942,0.0232760713389066,0.0383302649036609,0.0358624786016717,0.0264991168532774,0.0182878154654047,0.014087483625328,-0.00455539062648176,0.0461043518826351,-0.0173113855047325,-0.0560427152400728,0.0667481934951338,0.0431843107007533,-0.0128269326912786,0.0452234101661065,-0.055037721490914,0.0189133278979314,0.0166961185791036,0.00196267951630958,-0.00470519142339815,0.0281181914152157,0.0206715516926055,0.0275169464808324,-0.0141916495424867,0.0018130203868038,0.0654528227433129,0.00459735028821951,-0.00395954696020106,-0.0535523678035115,-0.0528549790983797
"T_Afrotropical_Mammalia_pops.txt",1,-0.0169369553120294,-0.0053699167743089,0.00170899880463385,-0.0150344454753039,-0.0163586802896695,-0.0101865124140207,-0.0312059621559812,-0.00827941876133454,-0.012900551831913,-0.00268143664505838,-0.00500207624396052,-0.00994482063904307,-0.0103652299592713,-0.00974731609711742,-0.0111298486153772,-0.00934182133483902,-0.000188924473354174,-0.0178527696443476,-0.00830774888294474,-0.0256697085054514,-0.045145004852416,-0.0210365165263725,-0.01196610655736,-0.0190071415071482,0.0250367045827059,-0.0156094913942397,-0.0118402461276161,-0.02586508535583,-0.00113802864954398,0.00845202730874806,0.0104575982403618,0.0265224097541657,0.00541096050226425,0.0101053752909529,-0.00720865214310337,-0.00737104089364332,-0.00447035555585193,-0.00775523485874362,-0.0177434558528743,0.0151454805801687,0.0279959617268391,-0.00815724655593468,0.00580677213154974,-0.00670116818481511,-0.00510573937485052
"T_IndoPacific_Aves_pops.txt",1,0.00950925771851693,0.0114887008612699,0.00717975112704729,0.0106086899993695,0.0329083272972863,-0.00278324436886024,-0.0589173083362059,-0.0598794422459404,-0.0309942053196732,-0.0194530088572838,-0.0187584353721159,-0.0350472827448035,-0.034166234328371,-0.0395173828882909,-0.0273769881391592,-0.0262734088079551,-0.0124787899540379,-0.00359186649671061,-0.00549800757254669,-0.00422472725610466,-0.00459345472171319,-0.0127624765260425,-0.0116674994244727,0.00159530421201894,0.0078268930502453,-0.0105591683146741,0.0175615628062259,0.0139459730213205,-0.00122107985393912,-0.00839743042065472,-0.0204062568813335,-0.000223867618287004,-0.00426938285635063,-0.0238735498938637,-0.0242774188547255,0.0251738233992537,-0.00378113047322514,0.00737480093649303,0.0205990134824906,0.00934644531394352,-3.54412750830761e-05,0.0793312649368578,0.0933364568790756,-0.0169858162191659,-0.0599521060341593
"T_IndoPacific_Mammalia_pops.txt",1,0.03762124483082,0.0357941907285883,-0.00419450189895003,0.00411165958980775,0.00441420031864582,0.0112175226942264,0.0190315360771564,0.0192353097757063,0.0349636833480677,0.0309788202796518,0.0301164993260167,0.0417436757263672,0.0165381737568518,0.0152358557326511,0.0065762611842007,0.00514559072600541,0.00768691474219356,0.0020955770076522,-0.00626658866857875,-0.0106953213672088,-0.0457351602647447,-0.00949826750949109,0.00688173180656574,-0.000443288896656175,0.0164750449153454,-0.0280469651062703,-0.0330682470724242,-0.0106995459012902,-0.00259969434283031,-0.0485235467734184,9.62543976888251e-05,0.0684865465732973,-0.0248035263838019,-0.00051433575781521,-0.0571707910787994,-0.0434851218232154,-0.057758571805176,-0.0517780199999531,-0.0479071303452224,0.00299757557998794,0.0300059595242521,-0.0377312191693753,-0.0771095771626707,-0.107921332776867,0.213695376310837
"T_Palearctic_Aves_pops.txt",1,0.00713997728724948,0.00876360730020957,0.0141378915197518,0.0137745350136963,0.00511711417135491,0.0057525907846795,0.000845577369180455,0.00872410676539364,0.00202216741631298,-0.00762416427673491,0.001696593226001,-0.00429674494008834,-0.0059332390824896,-0.00765418545774595,-0.00316775168717366,0.0123732003242152,-0.00145022236012471,0.0238206628951857,0.0201086633391754,0.00803988935845158,-0.000948651085642851,0.001438718138445,0.000848812006967666,0.0160108002450528,-0.0121844994132689,-0.00786870047211205,0.0099354043984285,0.00084073129151446,0.00928456971677684,0.000683169541734436,0.00512112931436107,0.00717050289665619,-0.00207792493886927,0.000112299143005075,-0.000642819494265398,-0.00210562657386365,-0.0200678943230289,0.000109648735516838,-0.00881712874425326,-0.00552747196974015,-0.0113246514405418,0.0037520766032415,-0.00890762099344202,-0.00850749501536192,0.011664706821064
"T_Palearctic_Mammalia_pops.txt",1,-0.00666151365966959,0.0054445007811239,0.0139069944577067,0.0183748271895042,0.00110019068665226,0.0102293367147224,0.0189458985685063,0.0128666034322906,0.00234944356708789,0.00033700711061609,0.0142203958005337,0.00122926197254837,-0.0125035434923045,-0.00843274766452976,0.00395109907389869,0.0249291363523114,0.00121691950948734,0.0299989168441649,0.00758187125591039,0.0145019750978939,-0.00170314921151543,-0.000970216244871108,0.00552834693685585,-0.0211930077142066,-0.00841383049394351,0.00480950630809264,0.000282885697305431,-0.0327102995541396,-0.041743326482345,-0.000275439342105352,0.022241165581662,0.0344300469832776,0.0349775843658809,0.0265224508899769,0.0106574323765769,0.00991166327237959,0.0098310029336986,0.00130040910692583,0.0157194898461967,0.0140217921992694,0.00655656955508815,-0.0046935383408642,0.00278401427272555,-0.00432444055064037,-0.0151300270053028
"T_Neotropical_Aves_pops.txt",1,0.0187644386633042,-0.0292570795297885,-0.0147748759335882,0.040783643457735,0.0846496479211124,0.0183358228569765,-0.0330767441270146,-0.0515558995575427,-0.0318200523169819,0.000525233750895651,0.0296464373397439,0.030933112282458,-0.00487388412303016,-0.0483667590278626,-0.0591637447878926,-0.0361965304262164,0.0234859593815573,0.0182326179115886,0.0158763084005201,0.0166109641914992,0.0236058545284471,0.0154056485644952,-0.0158893540774017,-0.0149126694877405,-0.00995188914234953,-0.00148643888746043,0.00212356485521122,-0.0305159796430714,0.00137336472125908,-0.0228062143925528,-0.0222074276440768,0.00396076891219217,0.020190881602462,0.00125798663785882,-0.0210020851407315,-0.00914706423134303,0.00190955951767165,-0.015939090110952,-0.00714463833825546,-0.0644396576314738,-0.0343995480078488,-0.059277335384315,-0.0739787897611009,-0.0566917250556114,0.151872877919104
"T_Neotropical_Mammalia_pops.txt",1,0.052830332075534,0.0515837866956906,0.000119248565096137,0.00666601591412706,-0.0286939113100847,0.0187858980372029,-0.0212356034155139,0.00726327269170634,0.00386164448090311,0.00582037525127149,-0.00284801072680305,0.00609986658138772,-0.00459095251946175,0.0384512543970616,-0.0126742830324314,-0.00397493018132818,-0.0194319448193468,-0.042525803878852,-0.0197973455173458,0.0265210845032781,-0.00702311861957586,-0.101433768189962,0.00247941590017083,-0.0092337239114427,-0.0720509300375467,0.00675806519286394,0.0213051967083058,0.0261433942649631,0.0468966355410261,0.00653986154528077,0.0109655650018407,0.0343024782850789,-0.0509674856460591,-0.0306965915722965,-0.0054689780287871,-0.0201764534173395,0.0453161891376495,0.013250041685499,0.0682586919523001,-0.0468878935760317,-0.0574567439258384,-0.0338690827946947,-0.110850328334901,0.0520224985746986,-0.079241769614407
"T_Nearctic_Aves_pops.txt",1,0.000597908460553534,-0.00372202437197854,0.000395696298270879,-5.12744733779092e-05,0.0010907821264375,0.000144352478065979,0.000365170196537594,-0.0011962753121505,-0.000939620108823859,0.000960178573103562,-0.00017197900725786,-0.00223414370664427,-0.00157507311149838,0.00554834173343664,0.00563484481906018,0.00636974243668011,-0.00137666213904285,0.000695151831268497,-0.00163357848211026,0.000119720225715733,0.00330436438128023,0.00119478043942502,0.000456024165819987,-0.00445678121126322,-0.000492122927627825,-0.00153099886649938,0.000894750950677587,0.000549526957795877,-0.0032024875576342,-0.00573202900592614,-0.00399388235599147,-0.00555601960432495,-0.0018721458003043,-0.00021332175371666,0.00931782700598713,0.00459983463541579,0.00154402451334878,-0.0004143313981542,0.000105872340964219,-0.00170453993736538,0.00175471623324463,0.00345908593354096,-0.00265100776879564,0.000796443753812356,0.003500003842677
"T_Nearctic_Mammalia_pops.txt",1,-0.0121736069354575,-0.0187322649315438,-0.104123374224606,-0.100371752189218,-0.0510578298060295,-0.0160757014009003,0.0165596017201344,-0.0131011612604706,0.0524167496093424,0.0568582399657586,0.0211249066590393,0.0101857498467804,0.00900744813048144,-0.031778030088123,-0.0343891251259145,0.0143357512425283,0.0400290480114532,-0.033793362263785,0.0524291334526379,0.0241062302986408,0.0155198969599253,-0.0227321865697079,-0.00648398522858578,0.0253097638042469,0.031438668371443,-0.0390745031540113,0.0574927738783452,0.000766339485730147,-0.0733609984286932,0.0186655091880822,-0.0387596321150199,-0.0353877737103441,-0.0524449399203602,0.00926677266124989,0.00749575145442609,0.071697456129263,0.0238111724105499,-0.0193122011843882,-0.0599117509423052,-0.0144246334992319,-0.0682075810819701,-0.0432253723889825,-0.0291087690708975,0.0212700483369965,-0.21140331389656
