population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
26994,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.164595233632819,0.0186535504491387,0.0141142090652102,-0.274107352841101,0.413327251943656,-1,-1,-1,-1,-1,-1,-1,-1,-1
26945,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.263740910944533,-0.522878745280338,0.218843239476631,-0.15836249209525,0.155336037465062,-1,-1,-1,-1,-1,-1,-1,-1,-1
26680,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.146444231276754,-0.146444231276754,-0.146444231276754,-1,-1,-1,-1,-1
11250,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.241484220617673,0.163235938370094,-0.0045556059290266,-0.0045556059290266,-0.0045556059290266,-0.00455560592902671,-0.0045556059290266,-0.00455560592902671,-0.0045556059290266,-0.0045556059290266,-0.00455560592902671,-0.0045556059290266,-0.0045556059290266,-0.0045556059290266,-0.0045556059290266,-0.00455560592902671,-0.0045556059290266,-0.0045556059290266,-1,-1,-1,-1,-1,-1,-1,-1,-1
10527,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0367654660263285,0.0236120319650527,0.000854911799346741,-0.0248814833240238,-0.0502753503323154,-0.0764351192069984,-0.104355657760156,-0.131546167794962,-0.153649868711522,-0.168430400996353,-0.177351662018432,-0.183454952291781,-0.188302302176341,-0.191230531872713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10525,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.286916707345534,0.252878891893669,0.198007683428457,0.142569454883123,0.0960447523594768,0.0584418754340503,0.030283522528405,0.00975706916073626,-0.0156373280885915,-0.0617652057812754,-0.12854440407878,-0.195400711894474,-0.240309876662849,-0.258616841921497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10524,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.365279837220248,0.280503626902605,0.134486671201554,-0.0159153106314776,-0.116794191575313,-0.141536877832369,-0.0955477430426319,-0.0149891978593226,0.047999838720346,0.0599393465274098,0.0330137653511451,0.00864663760480933,0.0103903103084955,0.0231743271208786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10523,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0079962842166923,-0.00799628421663889,-0.00799628421661169,-0.00799628421676157,-0.00799628421724319,-0.00799628421810494,-0.00799628421922371,-0.00799628422033183,-0.00799628422116794,-0.00799628422162479,-0.007996284221782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27067,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0447463271658128,0,0.0477727817960007,-0.524894036515663,0.490383185387499,-1,-1,-1,-1,-1,-1,-1,-1,-1
27025,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0361006220259746,0.0778963501935055,-0.316308261482783,-0.251732642555749,0.427453501177972,-1,-1,-1,-1,-1,-1,-1,-1,-1
26991,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.297169574850743,0.599167897519904,-0.794913844572055,-0.556302500767287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26943,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0633664356188697,-0.178594404209486,-0.604577647549209,-0.17107045768063,0.598299842454656,-1,-1,-1,-1,-1,-1,-1,-1,-1
11225,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.178246571081816,0.0127742880364288,-0.0396705692550831,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550831,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-0.0396705692550832,-1,-1,-1,-1,-1,-1,-1,-1,-1
11220,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.527677628162106,0.339488247483157,0.00262883406254452,0.00262883406254444,0.00262883406254444,0.00262883406254444,0.00262883406254447,0.00262883406254444,0.00262883406254452,0.00262883406254441,0.00262883406254455,0.00262883406254447,0.00262883406254444,0.00262883406254447,0.00262883406254449,0.00262883406254444,0.00262883406254444,0.00262883406254444,-1,-1,-1,-1,-1,-1,-1,-1,-1
10558,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.131463216824447,-0.100599393728106,-0.0517918005189178,-0.0124795644376287,-0.00526955004813934,-0.0313966304803713,-0.0705068490117268,-0.0965364828357834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10557,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0363181982481894,-0.0317159888025912,-0.0308523072545187,-0.0384309598562371,-0.0467789499675071,-0.0410876371443017,-0.0141244336700161,0.0235329087670121,0.0497595174734173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10556,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.034434014116583,0.031074000801766,0.0243395727679607,0.0151948974620551,0.00520947267992539,-0.00390647853472893,-0.010602315712431,-0.0139373560761957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10552,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.301029995663981,-0.154901959985743,0.2498774732166,-0.0949755132308568,0,-0.0734289171585335,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26592,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0269226428228806,-1,-1,-1,-1,-1,-1,-1
10554,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0156170280358642,0.015617028035049,0.0156170280334951,0.0156170280315505,0.0156170280296463,0.0156170280281086,0.0156170280271013,0.0156170280266398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10553,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121803022755441,-0.021779774323242,0.0791812460476249,0.020203386088287,-0.0776048578126698,-0.121803022755441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18477,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.206144669222339,-0.118257151251785,-1
6327,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.698970004336019,0.860338006570994,-0.462397997898956,-1,0.903089986991944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6326,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.161850819941071,0.5193621715575,-0.377255409812187,-0.178623595571076,-0.676693609624867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9283,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27057,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.394185207782665,0.394185207782665,0.264158635710855,-0.00275743454518887,-0.27682156003316,-1,-1,-1,-1,-1,-1,-1,-1,-1
26987,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.330993219041424,0.238882088915137,0.121585094600712,-0.0260134323649179,-0.275016563299063,-1,-1,-1,-1,-1,-1,-1,-1,-1
26939,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.267520232753856,0.154041118312607,0.277800154945506,-0.584904298321681,0.536131477619654,-1,-1,-1,-1,-1,-1,-1,-1,-1
9277,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.178976947293169,0.0371889549928237,0.0206231971232999,-0.177983612733386,0.0381045263321496,-1,-1,-1,-1,-1,-1,-1,-1,-1
27023,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00579067888089546,-0.0249950721702625,-0.033135693565807,-0.0658374800060229,0.0189678390759801,-1,-1,-1,-1,-1,-1,-1,-1,-1
9270,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.173565447526371,-0.173565447526371,-0.173565447526371,-0.173565447526371,-0.173565447526371,-0.173565447526371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9262,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.364988540364685,-0.364988540364685,-0.364988540364685,-0.364988540364685,-0.364988540364685,-0.364988540364685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
27080,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.148939013012066,-0.106994492351509,0.0202033860882869,-0.518513939877887,0.652246341003323,-1,-1,-1,-1,-1,-1,-1,-1,-1
27039,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.183888496895543,-0.619402547074055,0.0310342337399687,0.325770373242212,0.0983223540313142,-1,-1,-1,-1,-1,-1,-1,-1,-1
7852,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0489541376460889,-0.0497084229867069,-0.0489836694472388,-0.0433792403855628,-0.0311394123369195,-0.0143605243591287,0.00137713010338603,0.0103380073106742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7851,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0421956863604724,0.0492720430543661,0.0550849539971041,0.0456872562490989,0.0125214407456187,-0.0387321190515444,-0.0891526163400145,-0.118466075604358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7850,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0339268216159598,-0.0339268216154467,-0.0339268216146629,-0.0339268216141044,-0.0339268216141653,-0.0339268216148343,-0.0339268216156998,-0.0339268216162538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7849,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122026526101184,0.0933037084823753,0.0405312788284216,-0.0212201258622036,-0.0755241947720096,-0.113080164834574,-0.13334599478755,-0.141033111072324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7848,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.440909082065218,0.0791812460476247,0.0669467896306133,0.0579919469776866,0.361727836017593,-0.185636576961912,0.0142404391146103,-0.248323645147978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7847,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00185596475749428,-0.00185596475658478,-0.00185596475514926,-0.00185596475399974,-0.00185596475380456,-0.00185596475459704,-0.00185596475576899,-0.00185596475654792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7846,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.228461584419942,-0.143138558549529,-0.00790760720601136,0.101806313973002,0.123696274435246,0.0540131382526039,-0.0517761037103099,-0.122422291738127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7845,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0610115664168189,0.0610115664266819,0.0610115664458581,0.0610115664706752,0.061011566496151,0.0610115665179249,0.0610115665330149,0.0610115665402331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26637,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-0.12963385781668,-0.106455330914287,0.133893579261226,0.0421976797944549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26635,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.293730756922482,-0.409124175624551,0,0.362548033583196,0.0681158198974648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26634,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397940008672037,-0.301029995663981,0,1.04139268515822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26633,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.159700842867512,-0.159700842867512,-0.352182518111362,0.477121254719662,-0.234083206033368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26632,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.263241434774581,-0.301029995663981,0.954242509439325,0.0871501757189002,-0.288065018499614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26630,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.271066772286538,-0.16840443038939,-0.433655560938572,-0.0669467896306133,0.1249387366083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26629,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.184209149277861,-0.236387160942932,0.120293831562536,0.425092254715652,-0.168265921543725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26628,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0816700464513196,0.0791812460476248,-0.138949451051115,-0.322931837111811,-0.258278015243031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26617,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0969100130080564,0.371067862271736,-0.0923142613189072,0.32870142226184,-0.0955716622357942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6209,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31925481577018,-0.423990166290193,0.0984864012430116,-0.320335150859368,0.0248438920945537,0.0248438920945537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
