ID,min_year,max_year
225,1976,1991
227,1976,1992
492,1985,2000
493,1970,2000
494,1991,2007
495,1991,2007
496,1991,2007
497,1991,1999
498,1991,2007
499,1991,1999
500,1970,2000
501,1970,2000
502,1970,2000
503,1970,2000
504,1952,2000
505,1972,2002
506,1991,2001
507,1990,2001
508,1990,2001
509,1990,2001
510,1992,2001
511,1990,2001
512,1991,2007
513,1991,2007
514,1991,2007
515,1991,1999
516,1991,2007
517,1997,2007
518,1991,1999
519,1980,2000
520,1980,2000
521,1970,2000
522,1970,2000
523,1970,2000
524,1980,2000
525,1970,2000
526,1970,2000
527,1970,2000
528,1970,2000
529,1970,2000
530,1970,2000
531,1970,2000
532,1980,2000
533,1970,2000
535,1970,1994
536,1980,1994
537,1969,2000
538,1975,1985
539,1956,2000
540,1985,1997
541,1959,2000
542,1970,1976
543,1952,1984
544,1970,2000
545,1970,2000
546,1970,2000
547,1970,2000
548,1970,2000
549,1970,2000
550,1970,2000
551,1975,1987
552,1962,1992
553,1962,1992
554,1950,2002
555,1980,2000
556,1953,1984
557,1979,1985
558,1975,1996
559,1995,2001
560,1995,2001
561,1985,1997
562,1990,2001
563,1990,2001
564,1999,2001
565,1979,1995
566,1990,2001
567,1990,2001
568,1990,2001
569,1998,2007
570,1998,2007
571,1998,2007
572,1998,2007
573,1998,2007
574,1998,1999
575,1978,1999
576,1970,2001
577,1970,2001
578,1970,2001
579,1970,2001
580,1970,2001
581,1965,2001
582,1965,2001
583,1965,2001
584,1965,2001
585,1965,2001
586,1965,2001
587,1965,2001
588,1963,2001
589,1963,2001
590,1965,2001
591,1964,1984
592,1991,2007
593,1991,2007
594,1991,2007
595,1998,1999
596,1991,2007
597,1998,1999
598,1965,1985
599,1950,1988
600,1983,1994
601,1965,1982
602,1975,1990
603,1953,1984
604,1970,1993
605,1996,2005
606,1981,1987
607,1975,1994
608,1986,1994
609,1989,2001
610,1990,2007
611,1990,2007
612,1990,2007
613,1990,2007
614,1970,2000
615,1970,2000
616,1970,2001
617,1990,2000
618,1980,2000
619,1989,1993
620,1986,1992
621,1970,2003
622,1977,1997
623,1965,2000
624,1965,2000
625,1971,2000
626,1969,1992
627,1964,1991
628,1998,1998
629,1980,1992
630,1965,1995
631,1982,1998
632,1950,1993
633,1991,1999
634,1991,1995
635,1991,1999
636,1966,1996
637,1985,1990
638,1970,2000
639,1970,2000
2356,1974,2004
2357,1993,2001
2358,2001,2004
2359,1973,2003
2360,2002,2004
2361,1979,1999
2362,1979,1999
2363,1979,1999
2364,1998,2002
3504,2001,2005
3505,2001,2005
4519,1970,2000
4521,1970,2000
4595,1982,1987
4626,1982,1995
4798,1997,2011
4799,1997,2003
4800,1997,2003
4801,1994,2002
4802,1995,2003
4803,1994,2003
4819,1975,1979
4852,1980,2004
4853,1980,2004
4854,1980,2004
4856,2001,2003
4857,2001,2003
4858,2001,2003
4859,1996,2001
4869,1988,2003
4894,2001,2002
4903,1973,2001
4917,1982,1999
4918,1980,2000
5269,1988,1996
5270,1988,1996
5462,1974,1997
5653,1973,2000
5667,1994,1999
5669,1994,1999
5814,1978,1993
5815,1974,1993
5816,1974,1993
5817,1979,1989
5818,1959,1973
5822,1971,1982
5823,1970,1985
5824,1977,1987
5825,1950,1978
5826,1966,1992
5827,1956,1986
5828,1957,1977
5829,1974,1992
5830,1972,1992
5831,1950,1994
5835,1969,1992
5837,1950,1971
5838,1960,1971
5839,1950,1981
5840,1950,1981
5845,1968,1980
5846,1968,1980
5847,1968,1980
5848,1968,1980
5850,1966,1992
5851,1970,1990
5852,1959,1973
5853,1972,1988
5854,1968,1990
5855,1970,1985
5856,1974,1992
5857,1968,1980
5858,1968,1979
5859,1969,1978
5860,1969,1978
5861,1968,1980
5862,1968,1980
5863,1953,1979
5864,1968,1980
5865,1973,1984
5866,1973,1984
5867,1973,1984
5868,1973,1984
5869,1973,1984
5870,1973,1984
5876,1959,1973
5878,1977,1987
5879,1973,1983
5880,1973,1983
5881,1973,1983
5882,1973,1983
5883,1973,1983
5884,1973,1983
5885,1973,1983
5886,1973,1983
5887,1973,1983
5888,1973,1983
5889,1973,1983
5890,1973,1983
5891,1973,1983
5892,1973,1983
5893,1968,1980
5894,1968,1980
5895,1968,1980
5896,1968,1980
5897,1968,1978
5898,1968,1980
6085,1987,1996
6128,1980,2004
6129,2004,2006
6130,2004,2006
6131,2004,2006
6132,2004,2006
6133,2004,2006
6134,2004,2006
6137,1985,1986
6151,1985,1986
6152,1985,1986
6153,1985,1986
6154,1985,1986
6166,1970,1992
6172,1999,2001
6173,1999,2001
6174,1971,1991
6175,1970,1988
6176,1950,1977
6195,1972,1988
6196,1950,1977
6197,1970,1985
6198,1972,1988
6250,1975,1983
6260,1973,1982
6261,1970,1992
6262,1977,1992
6263,1977,1992
6264,1977,1992
6265,1979,1992
6266,1977,1992
6267,1977,1992
6268,1977,1992
6269,1977,1992
6277,1999,2001
6278,1999,2001
6279,1984,1989
6280,1984,1989
6281,1970,1979
6282,1972,1991
6283,1970,1988
6284,1973,1982
6285,1966,1987
6286,1968,1987
6287,1973,1986
6288,1972,1986
6289,1973,1985
6290,1966,1979
6291,1970,1992
6292,1970,1993
6328,2001,2002
6333,1999,2001
6334,1999,2001
6339,1976,1989
6348,1970,1988
6353,1995,2001
6366,1979,1988
6450,1974,1992
6451,1970,1992
6454,1965,1981
6551,2005,2008
6552,2005,2007
6553,2005,2007
6554,2005,2007
6555,1986,2006
6556,1986,2006
6557,2000,2007
6558,2005,2007
7429,1987,2003
7430,1987,2003
7431,1989,2003
7731,1991,1997
7732,1993,1997
7733,1991,1997
7734,1991,1997
7735,1997,2011
7736,1998,2011
7737,1997,2011
7738,1998,2011
7739,1997,2011
7740,1997,2011
7741,1998,2011
7742,1998,2011
7743,1997,2011
7748,1966,1990
7819,1993,2006
7966,1972,1988
8032,1995,2008
8047,1972,2009
8048,1975,2009
8049,1975,2002
8050,1975,2002
8051,1974,2002
8093,1972,1998
8094,1972,1998
8147,1970,1997
8148,1970,1997
8200,2004,2007
8208,1977,2003
8253,1998,2007
8254,1998,2007
8255,1998,2007
8256,1998,2007
8257,1998,2007
8258,1994,2007
8259,1997,2007
8260,1991,2007
8261,1997,2007
8262,1997,2007
8263,1991,2007
8264,1991,2007
8265,1991,2007
8266,1991,2007
8267,1991,2007
8268,1991,2007
8269,1991,2007
8270,1991,2007
8271,1991,2007
8272,1991,2007
8277,1994,2007
8278,1994,2007
8279,1991,2007
8280,1994,2007
8281,1994,2007
8316,1991,2007
8317,1991,2007
