"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.04415371659994 0.941860416073879 1.12635508215402
"1972" 0.976129322831836 0.818644396465499 1.17420234593618
"1973" 0.943479532548837 0.691972239819912 1.22962495302102
"1974" 1.03637308735999 0.765733287054999 1.45765429362496
"1975" 1.25940604803213 0.875474134097684 1.89627511266363
"1976" 1.31371632710428 0.88717861619024 2.13667074005346
"1977" 1.21737632998373 0.815982092149815 1.94887902282731
"1978" 1.08110768308739 0.692344726287297 1.78073561352265
"1979" 1.00472891609735 0.637510428206454 1.63029099352828
"1980" 1.00594476570517 0.647422204673201 1.59752246280454
"1981" 1.07701207518621 0.699279889508543 1.69264623778824
"1982" 1.15652143073985 0.748485080158877 1.89403094735377
"1983" 1.14361488841062 0.706789095159406 1.78392146800869
"1984" 1.02308811987427 0.638143073715196 1.51896317293253
"1985" 0.89278995829301 0.5083363082818 1.32874155207324
"1986" 0.821396345790224 0.470009979278685 1.23834335841137
"1987" 0.867039185766109 0.461112809819011 1.39353994185833
"1988" 0.90421424313408 0.486642655734718 1.42592344068043
"1989" 0.937880814955248 0.495265418102282 1.47042423755924
"1990" 0.974447882761305 0.518266945444958 1.5239417486006
"1991" 1.02887939738507 0.554421059075931 1.65023955642464
"1992" 1.06603170039526 0.569550017840228 1.69887061734591
"1993" 1.02773409710632 0.554260255815763 1.62682954899626
"1994" 0.99304309480148 0.530974294610091 1.55957163543774
"1995" 0.970546184767391 0.518759349439478 1.54065509403915
"1996" 0.967230021178084 0.5197038944657 1.53798936582121
"1997" 0.971971056607681 0.513911558952432 1.55850525672309
"1998" 0.906019099584848 0.459190574903822 1.45429331274812
"1999" 0.90888872884638 0.470727074732318 1.52987944991853
"2000" 0.862391571574878 0.448940128609853 1.46419982958521
"2001" 0.819402105800876 0.399147488143408 1.39117191305253
"2002" 0.826909239638429 0.403186999749524 1.40186457403553
"2003" 0.866260927796979 0.432273454839467 1.53187188704736
"2004" 0.868773795289773 0.43002004020663 1.49407089949754
"2005" 0.827760365292194 0.432193065313301 1.46246062869818
"2006" 0.809902432816949 0.419588937540164 1.4016224689981
"2007" 0.812496081339165 0.421375133113646 1.41844033537434
"2008" 0.782774584274597 0.407040398495838 1.35549626979657
"2009" 0.766539543757985 0.402858832940251 1.33828266800477
"2010" 0.659026465491415 0.345018397595475 1.19975759440923
"2011" 0.606953991711488 0.302994475222337 1.08517215887421
"2012" 0.52865929880655 0.273091364706645 0.916976323301124
"2013" 0.444801930078057 0.231614743025056 0.767467137984067
"2014" 0.389443549843523 0.179159934281622 0.711270701613568
"2015" 0.489192043256326 0.194689845035862 1.00380629833504
"2016" 0.426579743002168 0.169771248746606 0.875327877202104
"2017" -99 NA NA
"2018" -99 NA NA
"2019" -99 NA NA
