"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
1,-0.0494947610348984,0.120738009216286,-0.0116745391958211,-0.00235421544553467,-0.0593731005776707,-0.00103371264289595,-0.0656923880580118,-0.00943410932312186,-0.0075246296539632,0.0160280641663656,-0.00664264020124272,0.0153823884373563,0.00796913578059303,0.0718939886690338,-0.0460381319665604,-0.0519820596806863,0.0525117571090501,-0.0396221042960564,-0.0130633497460017,-0.0936574229886694,-0.00819018215649805,-0.0368241802209662,0.0321595988775728,-0.0653381558012801,-0.0218156684197986,-0.0255899183117617,0.0170855237790429,0.0629562257725457,-0.029460510259812,0.0228723487771026,0.0340696207461283,0.00390590280820952,-0.00200331705408518,0.0283154201650199,-0.00267763353927094,-0.0581776144558467,0.0159039176539427,0.0219947085150295,-0.010582215665589,-0.0753186011689614,0.0168304687088654,-0.0012284133721976,-0.12380911031989,0.0893951268535288,0.0214287335146261,0.0185451094385672,0.0250768928001703,0.00381608288401495
