ID,min_year,max_year
11684,1988,2016
11685,1978,1996
11686,1988,2013
11687,1986,2012
11688,1986,2011
11689,1986,2013
11690,2010,2012
11691,1965,2010
11692,1977,1996
11693,1986,2010
11694,1986,2010
11695,1978,1996
11696,1977,1996
11697,2011,2015
11698,2011,2015
11699,1997,2010
11700,2012,2016
11701,2010,2016
11702,1978,1996
11703,1980,2003
11704,1986,2010
11705,2010,2013
11706,1965,2010
11707,1979,2013
11708,1987,2013
11709,1977,1996
11710,2012,2014
11711,1998,2010
11712,1986,2010
12269,1981,2011
12290,1981,2011
12323,1994,2003
12325,1994,2003
12329,1994,2003
12364,1981,2011
12382,1981,2011
12395,1994,2005
12399,1994,2003
12425,1982,2011
12427,1982,2011
12431,1982,2011
12432,1982,2011
12437,1982,2011
12440,1982,2011
12444,1982,2011
12447,1982,2011
12451,1982,2011
12452,1995,2012
12476,1993,2012
12491,1981,2008
12506,1985,2006
12507,1990,2005
12525,1981,2008
15015,2001,2010
15016,2000,2011
15017,2000,2011
15018,2001,2011
15028,1987,2006
15101,1991,1992
15102,1991,1992
15104,1991,1992
15126,2005,2011
17847,2000,2013
17848,1995,2011
17849,1995,2011
17850,1984,2012
17858,1983,2004
17863,1983,2004
17864,1993,2004
17865,1983,2004
17866,1993,2004
17867,1983,2004
17872,1983,2013
17876,1986,2013
17877,1981,2013
17880,1981,2013
17885,1987,2013
17886,1983,2013
17888,1984,2005
17890,1983,2013
17891,1983,2013
17892,1983,2013
17893,1983,2013
17903,1982,2013
17904,1986,2010
17905,1981,2006
17906,1984,2013
17908,1987,2013
17909,1984,2013
17910,1981,2013
17912,1983,2013
17913,1983,2013
17915,1982,2013
17918,1983,2013
17919,1985,2013
17920,1985,2013
17921,1981,2013
17924,1992,2011
17926,1992,2011
17927,1998,2010
17928,1997,2008
17929,1997,2008
17943,1978,2010
17944,1986,2003
17946,1986,2003
17947,1986,2003
17948,1986,2003
17949,1986,2003
17950,1986,2003
17951,1986,2003
17952,1986,2003
17953,1986,2003
17954,1986,2003
17955,1986,2003
17956,1986,2003
17957,1986,2003
17958,1986,2003
17959,1986,2003
18012,1980,1994
18013,1978,1994
18014,1983,1994
18015,1983,1994
18016,1983,1994
18017,1983,1994
18018,1983,1994
18020,1988,1993
18021,1973,1990
18022,1996,1996
18328,1998,2009
19104,1991,2009
19109,1967,2010
19121,1978,2015
19122,1978,2015
19123,1978,2015
22864,1985,2011
22867,1996,2014
23362,1959,2014
23368,1989,2001
23373,1969,2015
23376,2004,2015
23377,2004,2015
23379,2001,2008
27114,1981,2008
27115,1981,2008
27116,1981,2006
27117,1981,2008
27118,1981,2008
27119,1981,2008
27120,1981,2008
27121,1981,2008
27122,1987,2008
27123,1981,2008
27124,1981,2008
27125,1981,2008
27126,1981,2008
27127,1987,2008
