population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2009,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.602059991327962,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.0415445133849184,0.0415445133849184,0.0415445133849182,0.0415445133849182,0.0415445133849186,0.0415445133849182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4320,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9806,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.075527417106314,0.075527417106314,0.0755274171063141,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067008,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-0.0548784456067009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9805,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.07635086046281,-0.0763508604628096,-0.07635086046281,-0.07635086046281,-0.0763508604628096,-0.07635086046281,-0.07635086046281,-0.0763508604628096,-0.07635086046281,-0.07635086046281,-0.0763508604628096,-0.07635086046281,-0.07635086046281,-0.07635086046281,-0.0763508604628096,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9804,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080536,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080531,0.0206448816080536,0.0206448816080531,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9803,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0752917392310692,-0.0752917392310688,-0.0752917392310692,-0.0752917392310692,-0.0752917392310688,-0.0752917392310692,-0.0752917392310692,-0.0752917392310688,-0.0752917392310692,-0.0752917392310692,-0.0752917392310688,-0.0752917392310692,-0.0752917392310692,-0.0752917392310688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9807,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00468354293200188,-0.00468354293200196,-0.00468354293200185,-0.00468354293200188,-0.00468354293200196,-0.00468354293200191,-0.00468354293200188,-0.00468354293200193,-0.00468354293200191,-0.00468354293200193,-0.00468354293200191,-0.00468354293200188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2015,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.698970004336019,0.0752574989159953,0.0752574989159953,0.0752574989159953,0.0752574989159953,0.0752574989159953,0.0752574989159954,0.0752574989159953,0.0752574989159953,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2014,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.271066772286538,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319904,0.0255149978319906,-0.0945496475114584,-0.0945496475114582,-0.0945496475114584,-0.0945496475114584,-0.0945496475114584,-0.0945496475114584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2012,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.91812569181477,0.255218932248104,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.00432137378264,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1951,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397940008672038,0.081651564221918,0.0816515642219179,0.081651564221918,0.0816515642219179,0.081651564221918,0.081651564221918,0.0816515642219179,0.081651564221918,-0.159040418239887,-0.159040418239887,-0.159040418239888,-0.159040418239887,-0.159040418239888,-0.159040418239887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1944,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0.159040418239887,0.159040418239888,0.159040418239887,0.159040418239887,0.159040418239888,0.159040418239887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1943,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1941,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0791812460476247,0.00753100341023893,0.00753100341023893,0.00753100341023849,0.00753100341023938,0.00753100341023849,0.00753100341023893,0.00753100341023893,0.00753100341023893,0.00293979140211897,0.00293979140211942,0.00293979140211897,0.00293979140211897,0.00293979140211942,0.00293979140211942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2365,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.039758692263506,0.0397586922635069,0.0397586922635069,0.039758692263506,0.0397586922635069,0.0397586922635069,-0.0368580827039384,-0.0368580827039375,-0.0368580827039384,-0.0368580827039375,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-1,-1,-1,-1,-1,-1,-1,-1,-1
23350,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.34733001531695,0.217483944213906,0.237360915794604,-1,-1
