"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Channa_punctata","Channa_punctata",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146865378461241,-0.312232680704423,-0.135828442192756,0.165480537614807,0.370104499897307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channa_striata","Channa_striata",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136947644081315,0.167392652460635,-0.13712913789162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chanos_chanos","Chanos_chanos",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192675440682008,0.192675440682009,NA,-0.205809852981615,-0.205809852981615,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clarias_macrocephalus","Clarias_macrocephalus",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300293278808939,-0.0659647779473023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craterocephalus_fluviatilis","Craterocephalus_fluviatilis",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0626870681860665,-0.40028122448694,-0.258571556641096,NA,NA,NA,NA,NA,NA
"Craterocephalus_stercusmuscarum","Craterocephalus_stercusmuscarum",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.152552731356744,0.262369471670136,0.221181295085691,-0.204558388410596,-0.00523554857085632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Craterocephalus_stramineus","Craterocephalus_stramineus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246798197559601,-0.674027582333626,0.301029995663981,0.0655015487564323,0.387389826338729,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprinus_carpio","Cyprinus_carpio",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31925481577018,-0.423990166290193,0.0984864012430116,-0.320335150859368,0.0248438920945537,0.0248438920945537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eleotris_melanosoma","Eleotris_melanosoma",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.704049529865294,-0.0843208857000359,0.0421604428500179,0.0421604428500181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Galaxias_fasciatus","Galaxias_fasciatus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.492438012803768,NA,NA,NA,NA,NA,NA,NA
"Galaxias_maculatus","Galaxias_maculatus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.863661305676752,NA,NA,NA,NA,NA
"Gambusia_holbrooki","Gambusia_holbrooki",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141418512674347,0.293872910335685,-0.198899743890851,1,NA,NA,NA
"Gerres_filamentosus","Gerres_filamentosus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114640568311735,-0.029752025779109,-0.0580971284963098,-0.268031194712881,0.341455622993164,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Giuris_margaritaceus","Giuris_margaritaceus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184967659645376,-0.70656718608654,-0.0690809191432991,0.546202173862961,-0.778151250383644,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossamia_aprion","Glossamia_aprion",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0344122172262627,0.0845111440809297,0.0863404959341373,-0.117921425816257,0.0669988156585708,NA,0.152549986090505,0.298269829953162,-0.450819816043667,-1,1,-1,NA,NA
"Glossogobius_aureus","Glossogobius_aureus",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.610332517293952,-0.724275869600789,-0.301029995663981,0.477121254719662,0.315270434778591,-0.260912772455999,NA,NA
"Glossogobius_bicirrhosus","Glossogobius_bicirrhosus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281069619000119,0.0281069619000121,0.0281069619000119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glossogobius_giuris","Glossogobius_giuris",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0733692144433838,0.0733692144433838,0.0946718763518624,0.0946718763518625,-0.234654996157643,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hephaestus_carbo","Hephaestus_carbo",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.131292244733915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hephaestus_fuliginosus","Hephaestus_fuliginosus",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0378990263802904,0.00673943961661463,-0.32551112217804,-0.100581853302059,0.148814998008932,NA,-0.210853365314893,-0.2498774732166,0.276206411938949,-0.0263289387223491,0.0511525224473813,-0.176091259055681,NA,NA
