Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Hippotragus_equinus,1,-0.0247512126887555,-0.0232268833984051,-0.0353580650459413,-0.0271342545710523,-0.0161928224721175,0.00337665319171613,-0.0155195498606735,0.0192097942645198,0.00370617512911831,0.00372698556273595,-0.0173844019015431,-0.0177531368066286,-0.01831986703331,-0.0288519160519993,-0.0273114216272458,-0.0116330138557568,-0.0135612963000807,-0.0152669867379277,-0.018790523027926,-0.0255589738206638,-0.0522692835584149,-0.0320789065663486,-0.0281466399158636,-0.15820606496787,-0.000813131396131417,-0.0964034894111956,-0.00584888881385457,-0.0829223474504334,-0.0583508111381041,-0.0370176993014795,-0.02648463773717,-0.0175021366482194,-0.0175021366487929,0.064614435364418,-0.0381123688823819,-0.0649868553988416,-0.00150496668447619,0,0,0,0.602059991327962,NA,NA,NA,NA
Damaliscus_korrigum,1,-0.120592797049019,-0.120592797049019,-0.120592797049019,-0.120592797049019,-0.134994730161971,-0.134994730161971,-0.109413163578244,-0.00561532946208287,-0.0520777457396483,-0.052077745739648,-0.0520777457396486,-0.0520777457396483,-0.0520777457396481,-0.0394626604377489,-0.0394626604377492,-0.0465891439946963,0.0306044483270337,0.00892132404514001,0.00892132404514023,-0.0299588066126141,0.00736001537119391,0.016143614536872,0.0161436145368722,-0.0644901499477378,0.0317408028802088,-0.207578550540335,-0.0297284292262875,-0.0348995166193129,0.00166881979403022,-0.231059072184193,-0.294674012905912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kobus_kob,1,-0.0289731404466131,-0.0288487708736636,-0.0287036730385561,-0.0285378469412905,0.0347337054071919,0.0349409880287741,-0.120653520786802,-0.0476624521803002,-0.0289905903571787,-0.0287971265770347,-0.0231165274676467,-0.0230059767361361,-0.0311779579786646,-0.0310716954497583,-0.042112944459207,-0.0429463997428148,-0.0282016469285949,-0.0182941830999035,-0.0124160366487688,-0.0123150048586634,-0.0122109532783124,-0.0270768731120099,-0.0269667819511683,-0.0053881043330085,-0.0099699571798345,-0.0213869042951451,-0.0166251435348755,-0.0211222258358424,-0.0111451507745036,0.010960367615995,-0.0165821590002782,-0.0141636697293467,-0.00677021619615564,-0.00666657717399272,0.00666972061321991,0.00472375755149795,-0.00546822943428775,-0.00102713580008399,-0.00415056490784852,-0.00473275783062732,0.0515778778620952,0.0611332193654813,0.0152468943911535,NA,NA
Tragelaphus_buxtoni,1,-0.0351827139139592,-0.0351827139139589,-0.035182713913959,-0.035182713913959,-0.0351827139139589,0.00108848904272592,0.00108848904272607,0.00108848904272577,0.00108848904272622,0.00108848904272592,-0.00202773786009569,-0.00202773786009584,-0.00202773786009554,-0.0033811654611709,-0.0357690150000197,-0.0312239165441937,0.0183451290490012,-0.137295029376993,0.0309302872799028,-0.0124998672366256,-0.124950296532932,-0.169075692257639,-0.160982795606921,-0.145393714627881,-0.103838784004953,-0.118652846574082,-0.113080029858031,0.0101811662018934,0.0101811662018938,0.0101811662018938,0.0101811662018938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panthera_leo,1,-0.000751296167116632,-0.0267074841562993,-0.0418893631163783,-0.0344720750995475,-0.00662840943833301,-0.00539280811023378,-0.0035391527542457,-0.0360564123837908,-0.0163235540496133,-0.0400060287454834,-0.0282704557216929,-0.0230193881392411,-0.0177966516356989,-0.00573182019755674,0.00374264781412555,0.01552960980805,0.0402680763401852,0.0326693772114437,0.0090737364861706,-0.00991034938103474,-0.018535055175348,-0.0348786024694011,-0.0416864708462698,-0.0368174519268831,-0.045666873538363,0.00315700277142892,0.0150021595243432,0.0248378084840099,0.0136597087216677,0.00275686205405307,0.00503482962746279,0.00925529862652968,0.0223502614631822,0.0243935042711401,0.0367334249045993,0.0417637172835068,-0.00200034780941749,0.00132738694336526,-0.00933549268015932,-0.0227225599652714,NA,NA,NA,NA,NA
Damaliscus_pygargus,1,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885875,0.0180997244885877,0.0180997244885875,0.0180997244885877,0.0180997244885877,0.0180997244885877,0.0180997244885878,0.00671902549646738,0.00671902549646738,0.00671902549646738,0.00671902549646738,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.000447288619905395,0.0144551853646191,0.0144551853646191,0.0144551853646187,0.0144551853646191,0.0144551853646191,0.0144551853646191,0.0144551853646191,0.0595932038596043,0.0595932038596043,-0.086800642917817,0.0591913249338512,-0.240113495668978,0.167257846427844,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eidolon_helvum,1,-0.305938315349151,0.26587573902662,-0.123935355931623,0.0503456758291108,0.0503456758291105,-0.0551089909725311,-0.0551089909725304,-0.0551089909725311,-0.0551089909725309,-0.0125524271941189,-0.0125524271941182,-0.0125524271941189,-0.0125524271941186,-0.0125524271941189,-0.0125524271941184,-0.0141891813055994,-0.0141891813055994,-0.0141891813055994,-0.014189181305599,-0.0337302655817817,-0.0337302655817817,-0.0337302655817819,-0.0337302655817817,-0.0337302655817817,0.107385833598798,-0.131159600591951,-0.00907100294005625,-0.00907100294005581,-0.00907100294005636,-0.00907100294005625,0.166909610815325,-0.185413176407001,-0.0205211806992792,-0.0115043749647059,0.0216610438027418,0.0692858186560592,-0.509542559934038,-0.509542559934037,NA,NA,NA,NA,NA,NA,NA
Tragelaphus_strepsiceros,1,-0.00121765412350716,0.0266630590471191,0.0490827439347998,0.039293421684018,0.0428809576315954,0.028045332816359,0.0144180441001843,0.00586969581480689,0.00906939643617717,0.00089594749474017,-0.00830602755990407,-0.00954605883160827,0.00302755641860343,0.00988524785999779,0.00726824556325315,-0.000699991898188516,-0.00866334167773924,-0.0153207940438179,0.021566288838681,0.020293757747175,-0.00364929662643773,-0.00153885888406674,0.0103586876813152,-0.0458961280874914,-0.0557905740477586,-0.0605088016532863,-0.00882235820278808,0.0229032633203612,0.0179406690126248,0.0180327977462975,0.0422037632645125,0.0414804316634337,0.00273964411480178,-0.0975829805233348,0.0713058980530113,0.0305578098352737,0.0282334554452564,0.055702575798533,NA,NA,NA,NA,NA,NA,NA
Taurotragus_oryx,1,-0.0116984852724776,-0.00929466832296658,-0.000323977105668782,-0.00264344712400488,-0.00474429235431184,-0.0273210510861904,-0.0223014389542953,-0.0176006523042924,0.0169216872697867,0.0154282196604625,0.00722295748973929,0.0074287524491387,0.0150540821572864,0.0467637076710342,0.0505796462909837,-0.0743239364257753,0.0250148030333742,0.0142205215903511,0.00713536205697205,-0.0365440847285557,-0.0790094586773387,-0.100422793113964,-0.0301899150062383,-0.0396866108572799,-0.0481417977857409,-0.04957695640525,-0.0309678394621073,0.0253770310683198,0.0531015060618702,0.0443492293420166,0.0768753599467821,0.0487242757523935,0.0371861678626978,-0.068332675487212,0.0108569834370169,-0.0144311329646016,0.0118560548141751,0.0650528899860014,0.0527246057455089,0.0537939418382725,NA,NA,NA,NA,NA
Damaliscus_lunatus,1,-0.017516305416184,0.0162902262347731,0.0168976793124563,0.0173270090266932,0.0177757264962144,0.0183247109091552,-0.0106059697325385,-0.00965055044760676,-0.00886880360689964,-0.00855090526315864,-0.0165508276207648,-0.0169602096984679,-0.0176254519855479,-0.0186912113220666,-0.0202845106782869,0.0221389206427932,-0.0292661040908108,-0.031087060783801,0.0813627637967681,-0.0552206833619877,-0.0566443232037729,-0.0342311981592583,-0.0354835281465376,-0.0194028959989539,-0.0191243637678563,-0.0592378257322396,-0.0546515902612998,-0.0646616300103117,-0.0646616300102862,-0.0959412214536009,0.0217815640632187,0.0220479849609024,0.0240156570122765,0.0240156570123127,0.0579346780329404,0.0579346780329684,-0.0622250652692462,-0.0615200421241888,-0.0615200421241722,-0.0615200421241637,0.111320629007465,0.111320629007465,NA,NA,NA
Hippotragus_niger,1,-0.00428579324919642,0.00337912097483262,0.0119865645344559,0.0071703939298251,0.0103337251489124,0.0126075774405305,-0.00201155215872687,-0.0014466117649247,-0.00134409578424203,-0.0017040042166793,-0.00944470683065279,-0.0105604585750724,-0.0121117748403368,-0.0139555814275425,-0.0160190908530642,-0.0183554168806473,0.0165183178980747,0.0136094347214646,-0.0244480307489908,-0.0279730263188577,-0.0481008130413833,-0.0135044707666209,-0.0145955687159002,-0.0693171636137157,-0.047461514654463,-0.050957917360333,-0.0453896120992538,-0.0293917572447805,-0.0601119484701669,-0.0163028635274201,0.0462104323235868,0.0310691299700109,-0.0123571924873492,-0.0346545147546329,-0.0174671310906396,-0.0355123551098722,-0.0146132412955148,-0.0146132412954753,NA,NA,NA,NA,NA,NA,NA
Pan_troglodytes,1,0.00544385929528124,0.0192489102309512,0.016809224885117,0.0019922960387424,-0.0114787081653351,-0.0125980885425201,-0.0115323712028444,-9.09766981513904e-05,0.00249957954078628,0.00537995485747622,0.0052573576633641,0.000789961969505315,-0.006794544898863,0.000243503032554715,0.000965967253674667,-0.00254819642343884,-0.00994645613124034,-0.0125025496349333,-0.0265678386576176,-0.0223193351560306,-0.0186085048032034,-0.0040426400872369,-0.00228846672309022,-0.00157254668398433,-0.00181343248748153,-0.00209335982633544,0.00308150923397178,0.00948893106242273,0.00730366135349071,0.0100598927758533,0.0119771608568496,0.0107616664364212,0.00771666611708639,-0.00573945168622457,-0.00412158579320045,0.007549176215446,0.0034657796929912,0.00695305268086674,0.00695305268082893,0.0085255109845541,0.0065107710728022,0.00651077107285169,0.020015851107513,0.0171893610251951,0.0208754042069844
Taurotragus_derbianus,1,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.111351187432369,-0.0551491940992002,-0.0551491940992005,-0.0551491940992004,-0.0180321316217441,-0.0180321316217441,-0.00687508205311216,-0.00687508205311205,-0.00303689321305534,-0.00303689321305534,-0.00303689321305511,-0.00303689321305534,-0.00303689321305523,-0.00303689321305534,0.00194030693267189,0.00194030693267189,0.00194030693267189,0.00194030693267189,0.0106629103275672,0.0106629103275672,0.0106629103275672,0.0106629103275672,0.0106629103275672,0.0106629103275672,0.0106629103275672,0.0106629103275672,-0.0258406755430185,-0.0387610133145277,-0.0829146909589733,-0.0829146909589733,-0.0829146909589733,NA,NA,NA,NA,NA
Oryx_dammah,1,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.0543960897388365,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.054396089738836,-0.0986838284722666,-0.0986838284722666,-0.0986838284722671,-0.0986838284722666,-0.0986838284722666,-0.0986838284722669,-0.0986838284722666,-0.0986838284722669,-0.0986838284722666,-0.0986838284722666,-0.0986838284722669,-0.0986838284722669,-0.0986838284722664,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
