population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
19333,1,-0.0220873607938517,-0.0295025501976793,-0.0368227162353501,-0.0355475965815426,-0.0255720750049822,-0.0163346369931308,-0.0114312679246042,-0.00597736777348867,-0.00125757082882227,-0.00661255955118545,-0.0212251610360399,-0.029132563654839,-0.0216820683554078,-0.0119146401111454,-0.0149395077273677,-0.0253895792132672,-0.0288554417086795,-0.0268199340094597,-0.0327175495585408,-0.0475139193287148,-0.0576401648195537,-0.0577360963940334,-0.0579593138870607,-0.0640388935305722,-0.0654207416467196,-0.0512617928890622,-0.0266376097470182,-0.0044226462959509,0.00931059279650714,0.0132592924635837,0.00405763442712281,-0.0164221731454788,-0.0327649371319021,-0.0283326203844103,-0.00564770314260965,0.0151443684614803,0.0187943423337869,0.00841238549958589,-0.00364864216584238,-0.0102191221860721,-0.0120618668953263,-1,-1,-1,-1,-1
2171,1,-0.0295755673130644,-0.0290956153968986,-0.0264661477780317,-0.0227941003994632,-0.0192824452470726,-0.0165128192037409,-0.0145171493586442,-0.0130966883642856,-0.0119331847003403,-0.0108076562064179,-0.0100063817847929,-0.0102231701782989,-0.0117408621808774,-0.0139360027353348,-0.0159330316885002,-0.0175272294559505,-0.0190134668166095,-0.0202753075207944,-0.0207278235228063,-0.0203761433477592,-0.0203729648503028,-0.0220136782301195,-0.0252952669610593,-0.0287668310807607,-0.0308037312477518,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2170,1,-0.0530289590908364,-0.0524872636367775,-0.0366581968213269,-0.0218590926568449,-0.0213915858791025,-0.0264726009300924,-0.0229249466510399,-0.0146497621870192,-0.0155045855721507,-0.0254263168267967,-0.0312275865253708,-0.0287625082475906,-0.0282720721835621,-0.035891757273173,-0.0443570407224989,-0.047018532550986,-0.048303395052067,-0.0527151287462042,-0.0543705626979401,-0.0475180525826957,-0.0389646268938375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19313,1,0.0110835668491824,0.00427339103923874,-0.0141221479081262,-0.00874236409688534,0.0103279867891395,0.00419284542147524,-0.0195236794752289,-0.01752990869812,0.00565763045122214,0.000768303814349558,-0.0332522350047122,-0.042431498102268,-0.0227970060052125,-0.0394103922336719,-0.0996290707801695,-0.105015650843738,-0.00296767038595824,0.09966116816183,0.0767600336095065,-0.0247390455403274,-0.0535279734286753,0.0185306507901712,0.0706043356006392,0.0339554121509145,-0.0190970842358622,-0.024858307795145,-0.036694220494315,-0.105299243802186,-0.15326511028438,-0.0790736198787734,0.069504424493442,0.137819619271633,0.0652267578385266,-0.0490056044566316,-0.0862138786190112,-0.0403866629004432,0.0108353009806104,-1,-1,-1,-1,-1,-1,-1,-1,-1
19244,1,-8.46217233858582e-05,-3.23846804750616e-05,8.7243275767257e-05,4.32955431097781e-05,-8.9944959012378e-05,-5.68114482115689e-05,9.25878584085993e-05,7.50093071353319e-05,-9.48258973876293e-05,-0.00010167395957783,0.000100604749454725,9.37742256112983e-05,-0.000739020707673177,-0.00331122679142393,-0.0089815865630527,-0.0184338108656092,-0.029926601821173,-0.0398038349680832,-0.0459461797713887,-0.0501806701860845,-0.0558467091693586,-0.0628662016172221,-0.0665602385769182,-0.0622035842655482,-0.0503157036669366,-0.036959793969312,-0.0290484323339957,-0.0293024853504482,-0.0347729416303624,-0.0394150324171569,-0.0386690876509839,-0.0328690274982089,-0.0267266500955854,-0.0250577165188091,-0.0286332117513739,-0.0341954703461944,-0.0382350958784992,-0.0401080598672579,-0.0413793111932268,-0.0430305513919302,-0.0443363828099455,-1,-1,-1,-1,-1
19312,1,-1,-1,-1,-1,-1,-1,-1,-1,0.010843202579589,0.038789416162567,0.0601154817074736,0.0446462139430972,0.00678519387245391,-0.0157367438355589,-0.0103308116969103,0.00268792396178519,0.00292885690101752,-0.0115965655057044,-0.0399009872805438,-0.0888883572622561,-0.154685918785431,-0.206535934887849,-0.20900904003774,-0.160430455937714,-0.0966429462499714,-0.0544411438684618,-0.0408165181672366,-0.0401537159975116,-0.0394242486389071,-0.0367853859581952,-0.0319643241480252,-0.0208980598289883,-0.00233478971707068,0.0174023008444708,0.0303856960809306,0.0350055823263031,0.0354384827133321,-1,-1,-1,-1,-1,-1,-1,-1,-1
15347,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.00854238886262504,-0.0257900662743999,-0.0432337804137681,-0.0434868578579009,-0.0294614273818112,-0.0172815188529878,-0.0150122760670985,-0.0174839934617639,-0.0182381066923654,-0.01681261142976,-0.0141236095784327,-0.00939131128221327,-0.00454856014399319,-0.00484778636800698,-0.0108070272064511,-0.0148257399726619,-0.0109329526873898,-0.00384531112599618,-0.00234390574116361,-0.00649043334794008,-0.00851022784481614,-0.00536087614599623,-0.00250987159304739,-0.00364200090877453,-0.00432213697858419,-0.00019747697756145,0.00490053975271199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9233,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0824283595962436,-0.0824283595961984,-0.0824283595960936,-0.0824283595959229,-0.0824283595956981,-0.0824283595954578,-0.0824283595952603,-0.0824283595951548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19241,1,-0.00745841859116592,-0.0121275856594165,-0.0237737545240497,-0.0297330858072593,-0.0246151088261088,-0.0178554661643213,-0.0215197359076367,-0.0333666666517924,-0.0384688602295427,-0.028267859488051,-0.0111468617369503,-0.000590639838821794,0.000594370554358292,-0.00198198678112327,-0.00634394679720351,-0.0136022985131756,-0.0175706873043451,-0.00754259511264266,0.014939241353491,0.0325249812589377,0.0316997029468391,0.0179709553477521,0.00439415927098263,-0.00676147683402739,-0.0202920401768827,-0.0322245839201107,-0.0319954793326094,-0.0198214269409549,-0.00831039102603803,-0.00405631568266429,-0.000272741122653741,0.00727379683907614,0.00990699803607686,0.000901343317506687,-0.0102175292994522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19238,1,-0.0089603111889538,-0.00789746009150516,-0.00751821167370892,-0.00724319291146269,-0.00859208574152337,-0.0118343902901916,-0.0144638245179998,-0.0143618562575973,-0.0130723835064233,-0.0142607872666485,-0.0192496514417737,-0.0253192261010895,-0.0284966683268939,-0.0271412746855959,-0.022601097008677,-0.0171835626399806,-0.0121646442492103,-0.00763640648768726,-0.00376517379794361,-0.00173347670677426,-0.00307103726228863,-0.00789357505197685,-0.0140340252970401,-0.0182448701785178,-0.0182998949928312,-0.0140048480444115,-0.00679828644540947,0.00101771407500051,0.00722258522769881,0.011276011461983,0.015337205637576,0.0223102816760026,0.031688682365834,0.0382882457525553,0.0370859917706228,0.0295260057570914,0.0229446801589681,-1,-1,-1,-1,-1,-1,-1,-1,-1
