population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
23052,1,0.0214094962831779,0.0214094962831779,0.0214094962831779,0.0214094962831779,0.0214094962831779,0.0214094962831779,0.0214094962831779,0.0336061106305716,0.0336061106305712,0.0336061106305712,0.0336061106305716,0.0336061106305712,0.0101858503311112,0.0101858503311112,0.0101858503311112,0.0101858503311112,0.0101858503311112,0.0101858503311112,0.0101858503311112,0.00529609176979662,0.00529609176979662,0.00529609176979662,0.00529609176979751,0.00529609176979662,0.00529609176979662,0.00529609176979662,0.00529609176979662,0.00529609176979662,0.00529609176979662,0.00529609176979751,0.0126431496752142,0.0126431496752142,0.0126431496752142,0.0126431496752151,0.0126431496752142,0.0126431496752142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23051,1,0.0191540569493149,0.0191540569493149,0.0191540569493149,0.0191540569493154,0.0191540569493149,0.0209949687453279,0.0209949687453279,0.0209949687453279,0.0209949687453279,0.0209949687453275,0.0209949687453279,0.0209949687453279,0.00292664014533539,0.00292664014533583,0.00292664014533539,0.00292664014533539,0.00292664014533583,0.00292664014533539,0.00292664014533539,-0.0107136535396077,-0.0107136535396077,-0.0107136535396082,-0.0107136535396077,-0.0107136535396077,-0.0107136535396077,-0.0107136535396077,-0.0107136535396077,-0.0107136535396082,-0.0107136535396077,-0.0107136535396077,-0.0141404663382967,-0.0141404663382962,-0.0141404663382967,-0.0141404663382967,-0.0141404663382967,-0.0141404663382962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23050,1,0.0369421401198295,0.0369421401198298,0.0369421401198298,0.0369421401198293,0.0369421401198298,0.0369421401198293,0.0369421401198298,0.0708353316596071,0.0708353316596071,0.0708353316596071,0.0708353316596071,0.0708353316596071,0.0549984063714866,0.054998406371487,0.054998406371487,0.0549984063714866,0.054998406371487,0.054998406371487,0.0549984063714866,0.054998406371487,0.054998406371487,0.0549984063714866,0.054998406371487,0.0549984063714866,0.0281502698863707,0.0281502698863707,0.0281502698863707,0.0281502698863703,0.0281502698863707,0.0281502698863707,0.0442608085991298,0.0442608085991298,0.0442608085991298,0.0442608085991298,0.0442608085991298,0.0442608085991298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6968,1,0.0425968732272279,0.0425968732272279,0.0425968732272284,0.0425968732272279,0.0425968732272284,0.178696869243697,0.178696869243697,0.178696869243697,0.178696869243697,0.178696869243697,0.0600450656654838,0.0600450656654838,0.0479607635282573,0.0479607635282573,0.0479607635282573,0.0264441104250226,0.0264441104250221,0.0264441104250226,-0.00425809601214278,-0.00425809601214322,-0.00425809601214278,0.0119253814316025,0.0119253814316025,0.0119253814316025,0.0119253814316025,0.0119253814316025,0.0119253814316025,0.0282147139163755,0.028214713916376,0.0282147139163755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9059,1,-1,-1,-1,-1,0.072629176519786,0.0775945213330465,0.0760255517561506,0.0650473529882443,0.0466776042788291,0.0309881558992062,0.0278294290221002,0.0365814408189227,0.0477681382692552,0.0531528952360731,0.0518672700692533,0.0477746886635644,0.0446332030354304,0.0453122827928141,0.0527692274966816,0.0681242804088349,0.0877065985295769,0.104588313865845,0.114222646463914,0.117476546882457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6819,1,-1,-1,-1,-1,-1,-1,-1,2.64164430872071e-05,0.000637868994638247,0.00305666327653809,0.0102180538501049,0.0249927169537814,0.0455268522437389,0.0641261201188352,0.0736899534477264,0.0748285116771799,0.0739402411705092,0.074260439400669,0.0722807396469762,0.0648182968117905,0.0563772275095968,0.055162819212728,0.062210944015741,0.0687610109122172,0.0662028073408298,0.055533567997883,0.0441476436945245,0.0356228309991828,0.0272012748721115,0.0172713091332781,0.0100351258884479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23270,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795624,0.0108247555795629,0.0108247555795629,0.0108247555795624,0.0108247555795629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6841,1,-1,-1,-1,-1,-1,-1,-1,-1,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956123,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,0.0344264784956128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6972,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0120070220595574,-0.0120070220595583,-0.0120070220595583,-0.0120070220595583,0.184416647839813,0.0221858092790193,0.0221858092790193,0.0221858092790184,0.0221858092790193,0.0221858092790193,0.0221858092790193,0.0221858092790184,0.0221858092790193,0.0221858092790193,0.0221858092790193,0.0221858092790184,0.0221858092790193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23124,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00261586604546249,0.00261586604546249,0.00261586604546249,0.00261586604546249,0.00261586604546293,0.00261586604546249,0.00261586604546249,0.00261586604546249,0.00261586604546249,0.00261586604546249,0.00261586604546293,0.00982111550370623,0.00982111550370579,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370623,0.00982111550370579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
