"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.0169369553120294,-0.0053699167743089,0.00170899880463385,-0.0150344454753039,-0.0163586802896695,-0.0101865124140207,-0.0312059621559812,-0.00827941876133454,-0.012900551831913,-0.00268143664505838,-0.00500207624396052,-0.00994482063904307,-0.0103652299592713,-0.00974731609711742,-0.0111298486153772,-0.00934182133483902,-0.000188924473354174,-0.0178527696443476,-0.00830774888294474,-0.0256697085054514,-0.045145004852416,-0.0210365165263725,-0.01196610655736,-0.0190071415071482,0.0250367045827059,-0.0156094913942397,-0.0118402461276161,-0.02586508535583,-0.00113802864954398,0.00845202730874806,0.0104575982403618,0.0265224097541657,0.00541096050226425,0.0101053752909529,-0.00720865214310337,-0.00737104089364332,-0.00447035555585193,-0.00775523485874362,-0.0177434558528743,0.0151454805801687,0.0279959617268391,-0.00815724655593468,0.00580677213154974,-0.00670116818481511,-0.00510573937485052
