"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 0.92100408161732 0.868326768078219 0.978304226228595
"1972" 0.949673333391413 0.833639547068679 1.13605334544426
"1973" 0.867210352563206 0.701904090029679 1.08516040389007
"1974" 0.753703596819757 0.602506441561764 0.975396703830007
"1975" 0.680370989259204 0.512753367308732 0.996213034295925
"1976" 0.5934417292544 0.415684029307055 0.836653902712173
"1977" 0.525432217143667 0.365150399994387 0.753424750272872
"1978" 0.493460153809074 0.354567982984711 0.710961908413867
"1979" 0.463879841905228 0.329906278867075 0.653118324968879
"1980" 0.455211682398755 0.320403729815852 0.644312152324097
"1981" 0.426288893278257 0.292999967100126 0.637536385945897
"1982" 0.41260959117043 0.28556452133902 0.626193588908938
"1983" 0.369986795939207 0.261360124895396 0.558002084279845
"1984" 0.327981461075553 0.224136988148695 0.478740710032008
"1985" 0.322648107642779 0.22166544780457 0.488131916383661
"1986" 0.301084217922008 0.202714940040985 0.437129669520572
"1987" 0.297386334243143 0.203205399411571 0.443636602155605
"1988" 0.270929022392068 0.189567628220331 0.408564548070376
"1989" 0.260701516999292 0.175419794137352 0.387901415860495
"1990" 0.224951052627694 0.149184155626161 0.351185094938396
"1991" 0.219922560821956 0.141796130176188 0.343707642658646
"1992" 0.204257386991888 0.132864868864237 0.31722250913668
"1993" 0.197570338151514 0.126680480012216 0.312001903550859
"1994" 0.160151550129834 0.0999460659988729 0.251000963581316
"1995" 0.143644109676493 0.0903707652398455 0.222163348668006
"1996" 0.133908710648714 0.0835256350037741 0.215430135939268
"1997" 0.122824509352914 0.0779076436352219 0.198526825657726
"1998" 0.117074523244053 0.0715254208617169 0.187967633460978
"1999" 0.100255135757248 0.0623986543737955 0.168377872450168
"2000" 0.0929219776088327 0.05699680724053 0.15136993172743
"2001" 0.0918148267555928 0.0572267202712354 0.155483567170273
"2002" 0.0925378678302074 0.0606479754503438 0.157323462751556
"2003" 0.0906863093734504 0.0553129063264093 0.15304437403647
"2004" 0.0780729376501007 0.0484225562975634 0.131826968404485
"2005" 0.0683130965430342 0.0414229711189496 0.118443233776244
"2006" 0.05707926125099 0.034644575458441 0.103289757440576
"2007" 0.0458863876494761 0.026760378006796 0.0817552880779106
"2008" 0.0355486125344397 0.0210126311618848 0.063712535991605
"2009" 0.0285268765048191 0.0156175253741607 0.0514825770137129
"2010" 0.0249437788015567 0.0143522346270982 0.0449706990711596
"2011" 0.0210503515152916 0.0122019069313589 0.0402131891225962
"2012" 0.021625988196468 0.012364063041257 0.0394133129827918
"2013" 0.0224672264641737 0.0126549941471195 0.0416542294267564
"2014" 0.0269679131767508 0.014705419602083 0.0534732906174911
"2015" 0.0238528471579553 0.0129627888585344 0.0514250139920897
"2016" 0.0268081709628232 0.0143114580165182 0.0585628428854564
"2017" 0.0259466540622242 0.0137579929773276 0.056470474918302
"2018" 0.0390913493909859 0.0151877857992758 0.0982956128965691
"2019" -99 NA NA
