"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Addax_nasomaculatus","Addax_nasomaculatus",4,1,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.00692214378628986,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.050171665943997,-0.0501716659439966,-0.050171665943997,-0.050171665943997,-0.0501716659439966,-0.050171665943997,-0.130719686320084,-0.130719686320084,-0.130719686320084,-0.130719686320085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ailuropoda_melanoleuca","Ailuropoda_melanoleuca",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alces_alces","Alces_alces",2002,1,0.00517109924183279,0.0264904254408776,0.0154910280627928,-0.000616562830364764,-0.0102461732590845,-0.00130163108762303,0.0105383029621427,0.0169560172091722,0.0108729185506945,0.00138166197311419,-0.00078228917938684,0.000954410959809438,-0.00337803058662452,-0.0118526425334367,-0.0115177527979304,0.000645579910575016,0.0101351853242805,0.0209542224499073,0.0101167141600914,0.00865368101031966,-0.0224639484142378,0.0136119241326608,-0.0214716757458617,-0.037257882755284,-0.0371637538669599,-0.0146290268096763,-0.0110536156619789,-0.00761507874621025,-0.0107458534697697,-0.0171743681199898,-0.0345807746952285,-0.0132668522684716,-0.00391713482834585,0.0100054851550452,0.0134321195124343,0.0076064338904875,0.00231497268573362,0.00378350260561696,0.0061520050812715,0.0109826906818079,0.00839150540111064,0.0399588178223816,0.0320712089277166,0.0341336628947504,-0.0446311819491065
"Apodemus_agrarius","Apodemus_agrarius",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280675795931858,-0.189408349824372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Apodemus_flavicollis","Apodemus_flavicollis",62,1,-0.282720891056602,-0.175363992283149,-0.13531716407122,-0.0442577438873306,0.0645608860174386,0.132754703811633,0.138262678921715,0.0936500634141657,0.030375964329394,-0.0198648263481605,-0.0387343694903839,-0.0323923450107933,-0.0272979940012759,-0.040381633360793,-0.0526922197137307,-0.0289393529577414,0.0314378817093675,0.0822897826077068,-3.48087220014281e-05,-3.48087220607141e-05,-3.48087220915227e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.144758399509309,NA,NA,NA,NA,NA,NA,-0.0181412914334791,-0.746502898641879
"Apodemus_sylvaticus","Apodemus_sylvaticus",60,1,-0.0188987108335383,-0.00259439959287122,0.0209009636063031,0.0451173340055118,0.0631638515736785,0.0724980461148661,0.0754043001583293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.505674421658736,-0.235293906950887,0.000327245780955998,0.000701886567673338,0.00150605096915157,0.00164127464180064,0.000746336746369813,-0.00037723287838487,-0.000795680392839948,0.31976696070538,-0.262030291979065,-0.500119373410857,-4.68281274250693e-05,0.000743866926233405,0.00156376039503536,0.00120094922079295,-0.000981970456368941,-0.00433380412339357,-0.0074082746686388,-0.00906622135625135
"Bison_bonasus","Bison_bonasus",185,1,0.0379779644292284,0.0276608415557752,0.0134273631585286,0.0128919690896339,0.034946772153157,0.026824657497037,0.0221889065909324,0.0277771034620739,0.033507304614557,0.0319547008631329,0.172269040951534,-0.057553900821593,-0.0594074757313203,0.0906812177219694,0.0933335245913494,-0.10868975846175,0.0115531269239563,0.0181436322110033,0.0659228811162787,0.0664912758581256,-0.0100558241753661,0.0185256213888548,-0.0454093789154555,-0.0585311448506594,0.0297901973496348,0.0312708592994793,0.0285578841270413,0.090496489640202,-0.0199203149026763,-0.0177698867653292,0.0710447206358328,-0.0488478006652893,0.0130465858721653,0.0139711629491037,-0.00107415066075162,0.0477319144320305,0.0224606935942196,0.0256304582260773,0.0380469606631024,0.0380469606612124,NA,NA,NA,NA,NA
"Bos_grunniens","Bos_grunniens",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162630461238373,0.0376287960572337,0.0376287960572337,0.0376287960572332,0.0376287960572337,0.0376287960572337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canis_aureus","Canis_aureus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0296224666068008,-0.116505569071437,-0.0725506671486117,-0.208883772451989,0.0595856899842441,NA,NA,NA,NA,NA,NA
"Canis_lupus","Canis_lupus",1858,1,0.020580999185832,0.020580999185832,0.020580999185832,0.0205809991858319,0.020580999185832,0.020580999185832,0.020580999185832,0.020580999185832,0.020580999185832,0.0205809991858319,0.0232304562921442,0.0232304562921442,0.0232304562921441,0.0232304562921442,0.0232304562921442,0.0232304562921441,0.0232304562921442,0.0232304562921442,0.0232304562921441,0.0232304562921442,0.00912026732458596,0.0245807723997688,0.0412180637450505,0.00137072378182501,-0.0524118018803589,0.0121657935121389,0.00842783203589804,0.0002216137914733,-0.00468944427241477,-0.00844303581982554,-0.00980078651347842,-0.0136401756379499,-0.0162413178527611,-0.0188654433743569,-0.0227761761380837,-0.012047075197644,-0.0061867854709106,-0.0081062555034139,-0.0166464598381802,-0.0249965162386876,-0.030381240110669,-0.0356990259728683,-0.0424830204943828,-0.0391853493838548,NA
"Capra_caucasica","Capra_caucasica",100,1,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407627,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407627,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,-0.00845153120407538,0.0238372815438419,0.0238372815438419,0.0238372815438419,0.023837281543841,0.0238372815438419,NA,0.0127801309299153,-0.00421136774327572,-0.027384356244624,-0.0347374596521164,-0.01110760400883,0.0322506754858738,0.0597774235350595,0.0408620903424399,-0.0191897855703005,-0.0799907944913004,-0.100849857854219,-0.0746853699778469,-0.0234231053402761,0.00799853641183793,0.0406130925946687,0.0720697582738343,0.000298981174215246,NA,NA,NA
"Capra_falconeri","Capra_falconeri",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00997585667350043,-0.00997585667350043,-0.00997585667350043,-0.00997585667350043,-0.00997585667350087,-0.00997585667350043,-0.00997585667350043,-0.00997585667350043,-0.0276427906318945,-0.0211521693901339,-0.00985499853362818,0.00194899210787947,0.0101537918215205,0.0133541486680556,0.0464865220170974,0.0454970763090146,0.0902067323148201,0.0568685428145281,0.0568685428145281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
