"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Oreochromis_esculentus","Oreochromis_esculentus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oreochromis_macrochir","Oreochromis_macrochir",4,1,0.1248592128158,0.1248592128158,0.1248592128158,0.1248592128158,0.1248592128158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oreochromis_mortimeri","Oreochromis_mortimeri",41,1,0.0225039155081129,0.0922331691640547,0.18440482346296,0.340923652247242,0.105985911496589,-0.0184708901513766,-0.10187187274939,-0.182655783655746,-0.223908244916038,-0.188322178412281,-0.0987090106512605,-0.0142601095823691,0.040327185815587,0.0864207485371862,0.13401508682259,0.148640227013842,0.0928027187565621,-0.0191365135666592,-0.127614146014141,-0.183720785126215,-0.186973430691268,-0.172826074329884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oreochromis_mossambicus","Oreochromis_mossambicus",27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,0.18221103398024,-0.0885719382728279,0.276233204814686,0.153913924624118,NA,0.016577272321654,0.0165772723220658,0.0165772723227895,0.0165772723233867,0.0165772723232558,0.016577272322044,0.0165772723199818,0.0165772723178731,0.01657727231662,-0.0684413205619229,-0.0334733948153065,-0.0334733948153065,NA,NA,NA,NA,NA,NA
"Oreochromis_niloticus","Oreochromis_niloticus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373580662812593,NA,NA,NA,NA,0.344309592479502,0.216327737971666,0.216327737971666,-0.457948879082089,-0.180730405785632,0.836831090366498,NA,NA,NA,NA,NA,NA,NA
"Oreochromis_variabilis","Oreochromis_variabilis",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petrocephalus_bovei","Petrocephalus_bovei",17,1,NA,NA,NA,NA,0.157248785181894,-0.36262208475944,0.450453134688732,-0.0161098795681614,-0.353017628565962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Placidochromis_longimanus","Placidochromis_longimanus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0732393759822969,-0.0732393759822971,-0.0732393759822967,-0.0732393759822969,-0.0732393759822969,-0.0732393759822967,-0.0732393759822969,-0.0732393759822969,-0.0732393759822969,-0.0732393759822967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poecilia_reticulata","Poecilia_reticulata",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.544068044350276,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pomadasys_commersonnii","Pomadasys_commersonnii",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042160442850018,-0.0421604428500179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protopterus_aethiopicus","Protopterus_aethiopicus",31,1,NA,NA,NA,-0.0839206327556137,-0.0692722359470941,-0.0486830564732927,-0.0346708744657946,-0.0288394122739373,-0.0206256341780444,-0.00328951201767236,0.0109603868513566,-0.00498594591169166,-0.0704743878921963,-0.175277505537294,-0.279484198656281,-0.339960900858086,-0.0594835150674328,-0.493358453590348,-0.313619122972002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudocrenilabrus_philander","Pseudocrenilabrus_philander",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.425968732272281,0.141989577424094,0.141989577424094,0.141989577424094,NA,NA,NA,NA,NA,NA
"Pseudomyxus_capensis","Pseudomyxus_capensis",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45229767099463,-0.05045304715138,-0.146777226284605,-0.146777226284605,-0.146777226284605,-0.307933297459406,-0.513654536997249,0.0594094808418706,-0.18221103398024,-0.182211033980241,-0.18221103398024,-0.151865029161694,-0.0959787860723286,0.036770332015628,0.247458545449087,0.199857545090559,0.195048852632791,0.185601092667995,0.172924798715644,0.158074204433816,0.140631005180633,0.119484772720405,0.0945412417969365,0.0674858473274702,0.0407598779167191,0.0159318951259815,-0.00672917788525296,-0.0272706781584846,-0.0452019266582386,-0.0598897718374367,-0.0713974116678981,-0.0803132259160058,-0.0867222879510174,-0.0900328346441354
"Pseudotropheus_elegans","Pseudotropheus_elegans",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,-0.0431363764158987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudotropheus_livingstonii","Pseudotropheus_livingstonii",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00690809191432984,-0.00690809191433006,-0.00690809191432984,-0.00690809191432984,-0.00690809191432984,-0.00690809191433006,-0.00690809191432984,-0.00690809191432984,-0.00690809191433006,-0.00690809191432984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rastrineobola_argentea","Rastrineobola_argentea",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586818075158266,0.0560832758033571,0.0517091611423668,0.0470448954906617,0.0428841547542396,0.0393481239245776,0.0360941387713112,0.0317732120861223,0.0264572494663424,0.0217370334353433,0.0189306785221275,0.0179397259013037,NA,NA,NA
"Rhabdosargus_holubi","Rhabdosargus_holubi",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199913945801095,-0.199913945801095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhamphochromis_longiceps","Rhamphochromis_longiceps",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sargochromis_codringtonii","Sargochromis_codringtonii",40,1,0.156505745271389,0.271854457635035,0.148722044799273,0.303334270642652,-0.0552898211413233,-0.0607306355078825,-0.147707948910926,-0.210661331903517,-0.182059990754549,-0.0184990019456154,0.169212903807692,0.206645813137683,0.0709641124062154,-0.0698955956284324,-0.0650966825571935,0.0326386133665005,0.0466552912557918,-0.0823330066923911,-0.204328056934151,-0.136450799245593,0.106664148934196,0.314797606753517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schilbe_intermedius","Schilbe_intermedius",36,1,0.139239353172407,0.0939851147349517,-0.12926221553079,0.15804918790455,-0.0726442758671395,-0.00496299295189617,0.0589358564371318,0.069889680461857,0.0284248214074898,-0.0403758047083786,-0.103105086516471,-0.136600399655635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301115068041544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schilbe_mandibularis","Schilbe_mandibularis",19,1,NA,NA,NA,NA,NA,0.767962275424426,0.0697179548406928,-0.349573542096819,-0.209939644769732,0.19178317185874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schilbe_mystus","Schilbe_mystus",38,1,0.52038639481169,0.179146945018529,-0.0952283647508276,-0.22582149785065,-0.407619853697029,-0.160625574815244,0.247363470033768,-0.211426248645072,0.402715937069527,0.375694496734782,-0.392541665701075,-0.61320189086918,-0.288732368415046,0.231262399429575,0.602987607830759,0.639264618098971,0.397502622576553,0.0482681527707868,-0.283836014278592,-0.557569653197475,-0.758730576806587,-0.864300826551355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sedercypris_erubescens","Sedercypris_erubescens",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0851377963464198,-0.0677456512685566,-0.0677456512685566,-0.0677456512685567,-0.0677456512685566,-0.0677456512685566,-0.0677456512685566,-0.0677456512685565,-0.0677456512685567,-0.0677456512685566,-0.0677456512685567,NA,NA,NA,NA,NA,NA,NA
"Stolothrissa_tanganicae","Stolothrissa_tanganicae",31,1,-0.0292653686604968,-0.0311693153485043,-0.033400693599774,-0.0357775226592186,-0.0382579267203131,-0.0408419057830566,-0.0435294598474501,-0.046320588913493,-0.0492152929811851,-0.0626023270345447,-0.0641532540700689,-0.0657494639590452,-0.0673556964547301,-0.0689044312324545,-0.0702518189818556,-0.0711954652654172,-0.0716201987121557,-0.0716531184261012,-0.0716243701270601,-0.0718054794508503,-0.0713475136339812,-0.0719102890831909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_ocellifer","Synodontis_ocellifer",4,1,NA,NA,NA,NA,NA,NA,NA,0.310431172512847,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_schall","Synodontis_schall",9,1,NA,NA,NA,NA,NA,-1,0.0467434035423262,-0.759641333080541,0.359442335466068,0.387891451890712,-0.218873949390392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_sorex","Synodontis_sorex",3,1,NA,NA,NA,NA,NA,NA,NA,-0.39215389337394,-0.39215389337394,0.13064613032438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Synodontis_zambezensis","Synodontis_zambezensis",34,1,0.0776329307406904,0.0934091833901114,0.208317835657307,0.318674743618987,-0.249367046131589,-0.156576426146456,-0.148519714689265,-0.0648926304398865,0.0668363643051326,0.227187389179726,0.38356107239495,0.469696452502641,0.42789432587675,0.280281658361403,0.127365473504693,0.0530080466172397,0.0466075413218315,0.0410979168474124,0.0112417271385415,-0.00340777350497529,0.0261365786838788,0.0653657097194535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trematocranus_brevirostris","Trematocranus_brevirostris",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0698970004336018,-0.0698970004336019,-0.0698970004336018,-0.069897000433602,-0.0698970004336018,-0.0698970004336019,-0.0698970004336018,-0.0698970004336019,-0.0698970004336019,-0.0698970004336019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
